wl,avg.uv.1,avg.uv.2,avg.uv.3,avg.uv.4,cyanistes.caeruleus.1,cyanistes.caeruleus.2,cyanistes.caeruleus.3,cyanistes.caeruleus.4,sturnus.vulgaris.1,sturnus.vulgaris.2,sturnus.vulgaris.3,sturnus.vulgaris.4,avg.v.1,avg.v.2,avg.v.3,avg.v.4,pavo.cristatus.1,pavo.cristatus.2,pavo.cristatus.3,pavo.cristatus.4,cyanistes.caeruleus.dc,gallus.gallus.ach.1,sturnus.vulgaris.ach.1,apis.mellifera.f.1,apis.mellifera.f.2,apis.mellifera.f.3,canis.familiaris.1,canis.familiaris.2,canis.familiaris.ach.1,cie.2deg.1,cie.2deg.2,cie.2deg.3,cie.10deg.1,cie.10deg.2,cie.10deg.3,musca.domestica.1,musca.domestica.2,musca.domestica.3,musca.domestica.4,musca.domestica.ach.1,ctenophorus.sp.1,ctenophorus.sp.2,ctenophorus.sp.3,habronattus.sp.1,habronattus.sp.2,habronattus.sp.3,rhinecanthus.aculeatus.1,rhinecanthus.aculeatus.2,rhinecanthus.aculeatus.3,rhinecanthus.aculeatus.ach.1,notonecta.undulata.1,notonecta.undulata.2,notonecta.undulata.3,notonecta.isulata.1,notonecta.isulata.2,notonecta.isulata.3,notonecta.irrogata.1,notonecta.irrogata.2,notonecta.irrogata.3,notonecta.glauca.1,notonecta.glauca.2,notonecta.glauca.3,gryllus.bimaculatus.1,gryllus.bimaculatus.2,gryllus.bimaculatus.3,gryllus.campestris.1,gryllus.campestris.2,gryllus.campestris.3,locusta.migratoria.1,locusta.migratoria.2,locusta.migratoria.3,periplaneta.americana.1,periplaneta.americana.2,melipona.quadrifasciata.1,melipona.quadrifasciata.2,melipona.quadrifasciata.3,melipona.marginata.1,melipona.marginata.2,melipona.marginata.3,schwarziana.sp.1,schwarziana.sp.2,schwarziana.sp.3,trigona.spinipes.1,trigona.spinipes.2,trigona.spinipes.3,bombus.terrestris.1,bombus.terrestris.2,bombus.terrestris.3,bombus.lapidarius.1,bombus.lapidarius.2,bombus.lapidarius.3,bombus.monticola.1,bombus.monticola.2,bombus.monticola.3,bombus.jonelus.1,bombus.jonelus.2,bombus.jonelus.3,bombus.morio.1,bombus.morio.2,bombus.morio.3,melecta.punctata.1,melecta.punctata.2,melecta.punctata.3,anthophora.acervorum.1,anthophora.acervorum.2,anthophora.acervorum.3,proxylocopa.sp.1,proxylocopa.sp.2,proxylocopa.sp.3,xylocopa.brasilianorum.1,xylocopa.brasilianorum.2,xylocopa.brasilianorum.3,osmia.rufa.1,osmia.rufa.2,osmia.rufa.3,anthidium.manicatum.1,anthidium.manicatum.2,anthidium.manicatum.3,oxaea.flavescens.1,oxaea.flavescens.2,oxaea.flavescens.3,andrena.florea.1,andrena.florea.2,andrena.florea.3,philanthus.triangulum.1,philanthus.triangulum.2,philanthus.triangulum.3,paravespula.germanica.1,paravespula.germanica.2,paravespula.germanica.3,paravespula.vulgaris.1,paravespula.vulgaris.2,paravespula.vulgaris.3,vespa.crabro.f.1,vespa.crabro.f.2,vespa.crabro.f.3,vespa.crabro.m.1,vespa.crabro.m.2,vespa.crabro.m.3,polistes.dominulus.1,polistes.dominulus.2,polistes.dominulus.3,bombus.distinguendis.1,bombus.distinguendis.2,bombus.distinguendis.3,bombus.hortorum.1,bombus.hortorum.2,bombus.hortorum.3,apis.mellifera.m.1,apis.mellifera.m.2,apis.mellifera.m.3,papilio.xuthus.1,papilio.xuthus.2,papilio.xuthus.3,papilio.xuthus.4,papilio.xuthus.5,apodemia.mormo.1,apodemia.mormo.2,apodemia.mormo.3,apodemia.mormo.4,celastrina.argiolus.1,celastrina.argiolus.2,celastrina.argiolus.3,pseudozizeeria.maho.1,pseudozizeeria.maho.2,pseudozizeeria.maho.3,lycaena.rubidus.1,lycaena.rubidus.2,lycaena.rubidus.3,lycaena.rubidus.4
654,0,1.00E-08,2.03E-05,0.00483359,9.96E-13,1.90E-08,1.79E-05,0.004569112,0,0,0,0.004366192,0,5.00E-08,2.38E-05,0.00463472,7.59E-10,9.03E-08,2.18E-05,0.004739302,0.001073019,0.001163023,0.000997866,0,0,8.07E-05,8.27E-10,0.000395025,5.68E-06,0.241,0.0952,0,0.218,0.0863,0,1.65E-05,2.74E-05,1.72E-05,4.42E-06,6.71E-06,2.72E-09,1.05E-06,0.001059795,6.86E-05,9.71E-05,0.00588098,6.61E-10,3.86E-07,4.69E-05,2.60E-05,8.84E-13,1.48E-07,1.77E-05,8.84E-13,1.48E-07,1.77E-05,8.84E-13,1.48E-07,1.77E-05,4.06E-14,2.46E-10,0.000852548,5.24E-15,4.88E-09,1.07E-05,1.27E-14,2.41E-09,1.77E-05,1.36E-13,8.27E-10,4.73E-05,2.53E-13,4.66E-06,3.60E-14,5.11E-10,2.91E-05,1.27E-14,8.73E-09,0.000118712,3.20E-14,1.23E-08,2.39E-05,3.60E-14,4.88E-09,6.29E-05,8.09E-15,6.50E-10,4.30E-05,1.42E-14,4.88E-09,0.000118712,2.53E-14,4.88E-09,7.57E-05,1.42E-14,4.88E-09,0.000141272,3.60E-14,4.88E-09,0.000108672,8.09E-15,6.50E-10,0.000118712,3.20E-14,4.88E-09,2.64E-05,1.01E-14,4.88E-09,2.64E-05,1.74E-13,4.88E-09,9.94E-05,6.55E-14,4.88E-09,0.00034152,8.35E-14,4.88E-09,5.21E-05,4.72E-13,1.50E-09,8.29E-05,3.20E-14,4.88E-09,4.30E-05,5.15E-14,4.88E-09,4.30E-05,2.84E-14,4.88E-09,6.90E-05,2.53E-14,4.88E-09,5.21E-05,8.09E-15,4.88E-09,4.30E-05,8.09E-15,4.88E-09,0.000141272,1.07E-13,1.95E-08,3.54E-05,1.07E-13,1.95E-08,3.54E-05,5.81E-14,1.69E-09,0.000167476,2.53E-14,4.88E-09,4.30E-05,1.36E-13,2.07E-11,2.75E-08,1.77E-05,0.003224697,1.27E-14,8.73E-09,3.78E-06,0.003224697,1.66E-12,2.72E-09,0.000556238,2.07E-11,1.77E-05,0.001622013,1.36E-13,1.90E-09,2.23E-06,0.000901788
655,0,1.00E-08,1.87E-05,0.00459388,9.38E-13,1.76E-08,1.65E-05,0.004339157,0,0,0,0.004126074,0,5.00E-08,2.20E-05,0.00440841,7.09E-10,8.38E-08,2.01E-05,0.004519335,0.001019738,0.001101284,0.000933398,0,0,7.91E-05,7.71E-10,0.000371062,5.24E-06,0.228,0.0898,0,0.206,0.0814,0,1.62E-05,2.68E-05,1.68E-05,7.33E-06,7.90E-06,2.53E-09,9.73E-07,0.001010641,6.86E-05,8.63E-05,0.005554259,6.18E-10,3.58E-07,4.34E-05,2.40E-05,8.31E-13,1.37E-07,1.64E-05,8.31E-13,1.37E-07,1.64E-05,8.31E-13,1.37E-07,1.64E-05,3.83E-14,2.30E-10,0.000809997,4.96E-15,4.54E-09,9.84E-06,1.20E-14,2.25E-09,1.64E-05,1.28E-13,7.71E-10,4.38E-05,2.38E-13,4.30E-06,3.40E-14,4.76E-10,2.69E-05,1.20E-14,8.11E-09,0.00011025,3.02E-14,1.15E-08,2.21E-05,3.40E-14,4.54E-09,5.82E-05,7.66E-15,6.06E-10,3.98E-05,1.34E-14,4.54E-09,0.00011025,2.39E-14,4.54E-09,7.01E-05,1.34E-14,4.54E-09,0.000131359,3.40E-14,4.54E-09,0.00010087,7.66E-15,6.06E-10,0.00011025,3.02E-14,4.54E-09,2.44E-05,9.57E-15,4.54E-09,2.44E-05,1.64E-13,4.54E-09,9.22E-05,6.19E-14,4.54E-09,0.000320228,7.88E-14,4.54E-09,4.82E-05,4.44E-13,1.40E-09,7.69E-05,3.02E-14,4.54E-09,3.98E-05,4.87E-14,4.54E-09,3.98E-05,2.69E-14,4.54E-09,6.39E-05,2.39E-14,4.54E-09,4.82E-05,7.66E-15,4.54E-09,3.98E-05,7.66E-15,4.54E-09,0.000131359,1.01E-13,1.81E-08,3.27E-05,1.01E-13,1.81E-08,3.27E-05,5.49E-14,1.58E-09,0.000155926,2.39E-14,4.54E-09,3.98E-05,1.28E-13,1.94E-11,2.55E-08,1.64E-05,0.003141498,1.20E-14,8.11E-09,3.48E-06,0.003141498,1.56E-12,2.53E-09,0.000524949,1.94E-11,1.64E-05,0.001558679,1.28E-13,1.77E-09,2.05E-06,0.000857585
656,0,1.00E-08,1.73E-05,0.00436224,8.83E-13,1.64E-08,1.52E-05,0.004119199,0,0,0,0.003890844,0,4.00E-08,2.03E-05,0.00418951,6.62E-10,7.79E-08,1.86E-05,0.004309366,0.000968171,0.001051226,0.000868931,0,0,7.75E-05,7.19E-10,0.000348322,4.84E-06,0.215,0.0847,0,0.194,0.0767,0,1.58E-05,2.62E-05,1.64E-05,9.34E-06,8.74E-06,2.35E-09,8.98E-07,0.000963075,6.86E-05,7.55E-05,0.005157526,5.78E-10,3.31E-07,4.01E-05,2.22E-05,7.82E-13,1.27E-07,1.51E-05,7.82E-13,1.27E-07,1.51E-05,7.82E-13,1.27E-07,1.51E-05,3.62E-14,2.15E-10,0.000769003,4.70E-15,4.22E-09,9.08E-06,1.13E-14,2.09E-09,1.51E-05,1.21E-13,7.19E-10,4.05E-05,2.24E-13,3.96E-06,3.22E-14,4.45E-10,2.49E-05,1.13E-14,7.54E-09,0.000102357,2.86E-14,1.06E-08,2.04E-05,3.22E-14,4.22E-09,5.38E-05,7.26E-15,5.66E-10,3.67E-05,1.27E-14,4.22E-09,0.000102357,2.26E-14,4.22E-09,6.49E-05,1.27E-14,4.22E-09,0.000122094,3.22E-14,4.22E-09,9.36E-05,7.26E-15,5.66E-10,0.000102357,2.86E-14,4.22E-09,2.25E-05,9.06E-15,4.22E-09,2.25E-05,1.55E-13,4.22E-09,8.55E-05,5.84E-14,4.22E-09,0.000300075,7.44E-14,4.22E-09,4.45E-05,4.18E-13,1.30E-09,7.12E-05,2.86E-14,4.22E-09,3.67E-05,4.60E-14,4.22E-09,3.67E-05,2.54E-14,4.22E-09,5.91E-05,2.26E-14,4.22E-09,4.45E-05,7.26E-15,4.22E-09,3.67E-05,7.26E-15,4.22E-09,0.000122094,9.49E-14,1.68E-08,3.03E-05,9.49E-14,1.68E-08,3.03E-05,5.18E-14,1.47E-09,0.00014511,2.26E-14,4.22E-09,3.67E-05,1.21E-13,1.82E-11,2.36E-08,1.51E-05,0.00305886,1.13E-14,7.54E-09,3.21E-06,0.00305886,1.47E-12,2.35E-09,0.000495065,1.82E-11,1.51E-05,0.001496857,1.21E-13,1.65E-09,1.90E-06,0.000814951
657,0,1.00E-08,1.60E-05,0.00413869,8.32E-13,1.53E-08,1.41E-05,0.00390924,0,0,0,0.003664908,0,4.00E-08,1.87E-05,0.00397807,6.19E-10,7.24E-08,1.72E-05,0.004099396,0.000918509,0.001001168,0.000804463,0,0,7.59E-05,6.71E-10,0.000326764,4.46E-06,0.203,0.0798,0,0.183,0.0723,0,1.55E-05,2.56E-05,1.61E-05,9.54E-06,8.87E-06,2.19E-09,8.30E-07,0.000917087,6.86E-05,7.55E-05,0.004737456,5.41E-10,3.06E-07,3.71E-05,2.05E-05,7.36E-13,1.17E-07,1.39E-05,7.36E-13,1.17E-07,1.39E-05,7.36E-13,1.17E-07,1.39E-05,3.42E-14,2.01E-10,0.000729548,4.46E-15,3.93E-09,8.38E-06,1.07E-14,1.95E-09,1.39E-05,1.14E-13,6.71E-10,3.74E-05,2.12E-13,3.66E-06,3.04E-14,4.15E-10,2.30E-05,1.07E-14,7.01E-09,9.50E-05,2.70E-14,9.89E-09,1.88E-05,3.04E-14,3.93E-09,4.98E-05,6.87E-15,5.28E-10,3.40E-05,1.20E-14,3.93E-09,9.50E-05,2.14E-14,3.93E-09,6.01E-05,1.20E-14,3.93E-09,0.000113441,3.04E-14,3.93E-09,8.68E-05,6.87E-15,5.28E-10,9.50E-05,2.70E-14,3.93E-09,2.08E-05,8.58E-15,3.93E-09,2.08E-05,1.46E-13,3.93E-09,7.93E-05,5.52E-14,3.93E-09,0.000281017,7.02E-14,3.93E-09,4.12E-05,3.94E-13,1.22E-09,6.60E-05,2.70E-14,3.93E-09,3.40E-05,4.34E-14,3.93E-09,3.40E-05,2.40E-14,3.93E-09,5.48E-05,2.14E-14,3.93E-09,4.12E-05,6.87E-15,3.93E-09,3.40E-05,6.87E-15,3.93E-09,0.000113441,8.96E-14,1.56E-08,2.80E-05,8.96E-14,1.56E-08,2.80E-05,4.89E-14,1.37E-09,0.000134989,2.14E-14,3.93E-09,3.40E-05,1.14E-13,1.70E-11,2.19E-08,1.39E-05,0.002976851,1.07E-14,7.01E-09,2.97E-06,0.002976851,1.38E-12,2.19E-09,0.00046655,1.70E-11,1.39E-05,0.001436555,1.14E-13,1.54E-09,1.75E-06,0.00077387
658,0,1.00E-08,1.47E-05,0.00392324,7.84E-13,1.42E-08,1.30E-05,0.003699281,0,0,0,0.003445394,0,4.00E-08,1.73E-05,0.0037741,5.78E-10,6.72E-08,1.59E-05,0.003899426,0.000870686,0.000951109,0.000752135,0,0,7.48E-05,6.26E-10,0.000306346,4.12E-06,0.192,0.0752,0,0.173,0.0681,0,1.51E-05,2.50E-05,1.57E-05,9.14E-06,8.65E-06,2.04E-09,7.67E-07,0.000872664,6.86E-05,7.55E-05,0.004527421,5.05E-10,2.83E-07,3.42E-05,1.89E-05,6.93E-13,1.09E-07,1.29E-05,6.93E-13,1.09E-07,1.29E-05,6.93E-13,1.09E-07,1.29E-05,3.23E-14,1.88E-10,0.00069161,4.22E-15,3.66E-09,7.73E-06,1.02E-14,1.82E-09,1.29E-05,1.08E-13,6.26E-10,3.46E-05,2.00E-13,3.38E-06,2.87E-14,3.87E-10,2.12E-05,1.02E-14,6.52E-09,8.81E-05,2.55E-14,9.20E-09,1.74E-05,2.87E-14,3.66E-09,4.61E-05,6.51E-15,4.93E-10,3.14E-05,1.14E-14,3.66E-09,8.81E-05,2.02E-14,3.66E-09,5.57E-05,1.14E-14,3.66E-09,0.000105366,2.87E-14,3.66E-09,8.05E-05,6.51E-15,4.93E-10,8.81E-05,2.55E-14,3.66E-09,1.92E-05,8.12E-15,3.66E-09,1.92E-05,1.38E-13,3.66E-09,7.35E-05,5.21E-14,3.66E-09,0.000263013,6.63E-14,3.66E-09,3.81E-05,3.71E-13,1.13E-09,6.11E-05,2.55E-14,3.66E-09,3.14E-05,4.10E-14,3.66E-09,3.14E-05,2.27E-14,3.66E-09,5.07E-05,2.02E-14,3.66E-09,3.81E-05,6.51E-15,3.66E-09,3.14E-05,6.51E-15,3.66E-09,0.000105366,8.45E-14,1.45E-08,2.58E-05,8.45E-14,1.45E-08,2.58E-05,4.62E-14,1.28E-09,0.000125524,2.02E-14,3.66E-09,3.14E-05,1.08E-13,1.60E-11,2.04E-08,1.29E-05,0.002895535,1.02E-14,6.52E-09,2.74E-06,0.002895535,1.30E-12,2.04E-09,0.000439371,1.60E-11,1.29E-05,0.00137778,1.08E-13,1.44E-09,1.62E-06,0.000734321
659,0,1.00E-08,1.36E-05,0.00371587,7.39E-13,1.32E-08,1.20E-05,0.00349932,0,0,0,0.003232487,0,4.00E-08,1.60E-05,0.00357757,5.40E-10,6.25E-08,1.47E-05,0.003709454,0.000824711,0.000901051,0.000717194,0,0,7.38E-05,5.84E-10,0.000287028,3.80E-06,0.181,0.0709,0,0.163,0.0641,0,1.48E-05,2.44E-05,1.53E-05,9.65E-06,8.60E-06,1.90E-09,7.09E-07,0.000829792,6.86E-05,7.55E-05,0.004154026,4.72E-10,2.62E-07,3.16E-05,1.75E-05,6.52E-13,1.01E-07,1.19E-05,6.52E-13,1.01E-07,1.19E-05,6.52E-13,1.01E-07,1.19E-05,3.06E-14,1.75E-10,0.000655166,4.00E-15,3.41E-09,7.13E-06,9.62E-15,1.69E-09,1.19E-05,1.02E-13,5.84E-10,3.20E-05,1.88E-13,3.12E-06,2.72E-14,3.62E-10,1.96E-05,9.62E-15,6.07E-09,8.18E-05,2.42E-14,8.55E-09,1.60E-05,2.72E-14,3.41E-09,4.26E-05,6.17E-15,4.60E-10,2.90E-05,1.08E-14,3.41E-09,8.18E-05,1.91E-14,3.41E-09,5.15E-05,1.08E-14,3.41E-09,9.78E-05,2.72E-14,3.41E-09,7.47E-05,6.17E-15,4.60E-10,8.18E-05,2.42E-14,3.41E-09,1.77E-05,7.69E-15,3.41E-09,1.77E-05,1.30E-13,3.41E-09,6.81E-05,4.92E-14,3.41E-09,0.000246021,6.26E-14,3.41E-09,3.52E-05,3.50E-13,1.06E-09,5.66E-05,2.42E-14,3.41E-09,2.90E-05,3.88E-14,3.41E-09,2.90E-05,2.15E-14,3.41E-09,4.69E-05,1.91E-14,3.41E-09,3.52E-05,6.17E-15,3.41E-09,2.90E-05,6.17E-15,3.41E-09,9.78E-05,7.98E-14,1.35E-08,2.39E-05,7.98E-14,1.35E-08,2.39E-05,4.37E-14,1.19E-09,0.00011668,1.91E-14,3.41E-09,2.90E-05,1.02E-13,1.50E-11,1.89E-08,1.19E-05,0.002814971,9.62E-15,6.07E-09,2.53E-06,0.002814971,1.22E-12,1.90E-09,0.00041349,1.50E-11,1.19E-05,0.001320539,1.02E-13,1.34E-09,1.49E-06,0.000696285
660,0,1.00E-08,1.26E-05,0.00351653,6.96E-13,1.23E-08,1.11E-05,0.003309357,0,0,0,0.003028977,0,3.00E-08,1.47E-05,0.00338847,5.05E-10,5.81E-08,1.35E-05,0.003519482,0.00078061,0.000850992,0.000682252,0,0,7.28E-05,5.45E-10,0.000268767,3.51E-06,0.171,0.0667,0,0.154,0.0603,0,1.44E-05,2.38E-05,1.50E-05,1.07E-05,8.63E-06,1.77E-09,6.56E-07,0.000788454,6.86E-05,6.47E-05,0.003850642,4.42E-10,2.42E-07,2.92E-05,1.62E-05,6.14E-13,9.33E-08,1.10E-05,6.14E-13,9.33E-08,1.10E-05,6.14E-13,9.33E-08,1.10E-05,2.89E-14,1.64E-10,0.000620191,3.80E-15,3.17E-09,6.59E-06,9.11E-15,1.58E-09,1.10E-05,9.61E-14,5.45E-10,2.95E-05,1.77E-13,2.88E-06,2.57E-14,3.38E-10,1.81E-05,9.11E-15,5.64E-09,7.58E-05,2.28E-14,7.95E-09,1.48E-05,2.57E-14,3.17E-09,3.94E-05,5.85E-15,4.29E-10,2.68E-05,1.02E-14,3.17E-09,7.58E-05,1.81E-14,3.17E-09,4.77E-05,1.02E-14,3.17E-09,9.08E-05,2.57E-14,3.17E-09,6.92E-05,5.85E-15,4.29E-10,7.58E-05,2.28E-14,3.17E-09,1.64E-05,7.29E-15,3.17E-09,1.64E-05,1.23E-13,3.17E-09,6.31E-05,4.65E-14,3.17E-09,0.000229998,5.92E-14,3.17E-09,3.26E-05,3.30E-13,9.86E-10,5.24E-05,2.28E-14,3.17E-09,2.68E-05,3.66E-14,3.17E-09,2.68E-05,2.03E-14,3.17E-09,4.34E-05,1.81E-14,3.17E-09,3.26E-05,5.85E-15,3.17E-09,2.68E-05,5.85E-15,3.17E-09,9.08E-05,7.54E-14,1.25E-08,2.20E-05,7.54E-14,1.25E-08,2.20E-05,4.13E-14,1.11E-09,0.00010842,1.81E-14,3.17E-09,2.68E-05,9.61E-14,1.40E-11,1.76E-08,1.10E-05,0.002735217,9.11E-15,5.64E-09,2.33E-06,0.002735217,1.15E-12,1.77E-09,0.00038887,1.40E-11,1.10E-05,0.001264832,9.61E-14,1.25E-09,1.38E-06,0.000659738
661,0,1.00E-08,1.16E-05,0.00332516,6.56E-13,1.14E-08,1.03E-05,0.003129392,0,0,0,0.002835996,0,3.00E-08,1.36E-05,0.00320673,4.72E-10,5.40E-08,1.25E-05,0.003339508,0.000738146,0.000808276,0.00064731,0,0,7.17E-05,5.09E-10,0.000251522,3.24E-06,0.161,0.0628,0,0.145,0.0568,0,1.41E-05,2.32E-05,1.46E-05,1.18E-05,8.68E-06,1.65E-09,6.06E-07,0.000748632,6.86E-05,6.47E-05,0.00361727,4.14E-10,2.25E-07,2.69E-05,1.49E-05,5.79E-13,8.65E-08,1.01E-05,5.79E-13,8.65E-08,1.01E-05,5.79E-13,8.65E-08,1.01E-05,2.73E-14,1.53E-10,0.00058666,3.60E-15,2.95E-09,6.08E-06,8.63E-15,1.47E-09,1.01E-05,9.07E-14,5.09E-10,2.73E-05,1.67E-13,2.66E-06,2.43E-14,3.16E-10,1.67E-05,8.63E-15,5.25E-09,7.03E-05,2.16E-14,7.40E-09,1.37E-05,2.43E-14,2.95E-09,3.65E-05,5.54E-15,4.01E-10,2.48E-05,9.66E-15,2.95E-09,7.03E-05,1.71E-14,2.95E-09,4.41E-05,9.66E-15,2.95E-09,8.43E-05,2.43E-14,2.95E-09,6.41E-05,5.54E-15,4.01E-10,7.03E-05,2.16E-14,2.95E-09,1.51E-05,6.90E-15,2.95E-09,1.51E-05,1.16E-13,2.95E-09,5.85E-05,4.40E-14,2.95E-09,0.000214902,5.59E-14,2.95E-09,3.01E-05,3.11E-13,9.20E-10,4.85E-05,2.16E-14,2.95E-09,2.48E-05,3.46E-14,2.95E-09,2.48E-05,1.92E-14,2.95E-09,4.01E-05,1.71E-14,2.95E-09,3.01E-05,5.54E-15,2.95E-09,2.48E-05,5.54E-15,2.95E-09,8.43E-05,7.12E-14,1.16E-08,2.04E-05,7.12E-14,1.16E-08,2.04E-05,3.90E-14,1.03E-09,0.000100712,1.71E-14,2.95E-09,2.48E-05,9.07E-14,1.32E-11,1.63E-08,1.01E-05,0.002656328,8.63E-15,5.25E-09,2.16E-06,0.002656328,1.08E-12,1.65E-09,0.000365474,1.32E-11,1.01E-05,0.001210662,9.07E-14,1.16E-09,1.27E-06,0.000624656
662,0,1.00E-08,1.08E-05,0.00314168,6.19E-13,1.07E-08,9.48E-06,0.002959425,0,0,0,0.002651549,0,3.00E-08,1.26E-05,0.0030323,4.41E-10,5.03E-08,1.16E-05,0.003169533,0.000697484,0.000765559,0.000612369,0,0,7.08E-05,4.75E-10,0.000235251,2.99E-06,0.152,0.059,0,0.136,0.0534,0,1.37E-05,2.26E-05,1.42E-05,1.26E-05,8.67E-06,1.54E-09,5.61E-07,0.000710307,6.86E-05,5.39E-05,0.00336056,3.87E-10,2.08E-07,2.48E-05,1.38E-05,5.45E-13,8.02E-08,9.34E-06,5.45E-13,8.02E-08,9.34E-06,5.45E-13,8.02E-08,9.34E-06,2.58E-14,1.43E-10,0.000554543,3.41E-15,2.75E-09,5.61E-06,8.18E-15,1.37E-09,9.34E-06,8.57E-14,4.75E-10,2.52E-05,1.58E-13,2.45E-06,2.30E-14,2.95E-10,1.54E-05,8.18E-15,4.89E-09,6.52E-05,2.04E-14,6.88E-09,1.26E-05,2.30E-14,2.75E-09,3.37E-05,5.25E-15,3.75E-10,2.29E-05,9.15E-15,2.75E-09,6.52E-05,1.62E-14,2.75E-09,4.08E-05,9.15E-15,2.75E-09,7.82E-05,2.30E-14,2.75E-09,5.94E-05,5.25E-15,3.75E-10,6.52E-05,2.04E-14,2.75E-09,1.40E-05,6.54E-15,2.75E-09,1.40E-05,1.09E-13,2.75E-09,5.42E-05,4.15E-14,2.75E-09,0.000200693,5.28E-14,2.75E-09,2.78E-05,2.93E-13,8.58E-10,4.49E-05,2.04E-14,2.75E-09,2.29E-05,3.27E-14,2.75E-09,2.29E-05,1.82E-14,2.75E-09,3.71E-05,1.62E-14,2.75E-09,2.78E-05,5.25E-15,2.75E-09,2.29E-05,5.25E-15,2.75E-09,7.82E-05,6.72E-14,1.08E-08,1.88E-05,6.72E-14,1.08E-08,1.88E-05,3.69E-14,9.65E-10,9.35E-05,1.62E-14,2.75E-09,2.29E-05,8.57E-14,1.23E-11,1.52E-08,9.34E-06,0.002578355,8.18E-15,4.89E-09,1.99E-06,0.002578355,1.02E-12,1.54E-09,0.000343262,1.23E-11,9.34E-06,0.001158028,8.57E-14,1.09E-09,1.18E-06,0.000591014
663,0,1.00E-08,9.95E-06,0.00296599,5.83E-13,9.94E-09,8.77E-06,0.002789458,0,0,0,0.002475976,0,3.00E-08,1.16E-05,0.00286508,4.13E-10,4.67E-08,1.07E-05,0.002999558,0.000658618,0.000722843,0.000576947,0,0,6.98E-05,4.44E-10,0.000219914,2.77E-06,0.143,0.0555,0,0.128,0.0502,0,1.34E-05,2.20E-05,1.38E-05,1.27E-05,8.53E-06,1.44E-09,5.19E-07,0.000673458,6.86E-05,5.39E-05,0.003127188,3.62E-10,1.93E-07,2.29E-05,1.27E-05,5.14E-13,7.44E-08,8.62E-06,5.14E-13,7.44E-08,8.62E-06,5.14E-13,7.44E-08,8.62E-06,2.44E-14,1.34E-10,0.000523813,3.24E-15,2.56E-09,5.18E-06,7.75E-15,1.28E-09,8.62E-06,8.09E-14,4.44E-10,2.33E-05,1.49E-13,2.27E-06,2.17E-14,2.76E-10,1.42E-05,7.75E-15,4.55E-09,6.04E-05,1.93E-14,6.41E-09,1.17E-05,2.17E-14,2.56E-09,3.12E-05,4.98E-15,3.50E-10,2.12E-05,8.67E-15,2.56E-09,6.04E-05,1.53E-14,2.56E-09,3.78E-05,8.67E-15,2.56E-09,7.25E-05,2.17E-14,2.56E-09,5.50E-05,4.98E-15,3.50E-10,6.04E-05,1.93E-14,2.56E-09,1.29E-05,6.20E-15,2.56E-09,1.29E-05,1.03E-13,2.56E-09,5.02E-05,3.93E-14,2.56E-09,0.00018733,4.99E-14,2.56E-09,2.57E-05,2.76E-13,8.01E-10,4.16E-05,1.93E-14,2.56E-09,2.12E-05,3.10E-14,2.56E-09,2.12E-05,1.72E-14,2.56E-09,3.43E-05,1.53E-14,2.56E-09,2.57E-05,4.98E-15,2.56E-09,2.12E-05,4.98E-15,2.56E-09,7.25E-05,6.35E-14,1.01E-08,1.74E-05,6.35E-14,1.01E-08,1.74E-05,3.49E-14,9.00E-10,8.68E-05,1.53E-14,2.56E-09,2.12E-05,8.09E-14,1.16E-11,1.41E-08,8.62E-06,0.002501346,7.75E-15,4.55E-09,1.84E-06,0.002501346,9.58E-13,1.44E-09,0.000322195,1.16E-11,8.62E-06,0.001106927,8.09E-14,1.01E-09,1.09E-06,0.000558784
